customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,reg_year,reg_month,log_annual_income,log_monthly_expenses,gender_enc,has_existing_loan_enc,education_ord,marital_status_Married,marital_status_Single,marital_status_Widowed,occupation_Analyst,occupation_Businessman,occupation_Consultant,occupation_Designer,occupation_Doctor,occupation_Engineer,occupation_Lawyer,occupation_Manager,occupation_Nurse,occupation_Professor,occupation_Teacher,city_Bengaluru,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune,age_scaled,annual_income_scaled,monthly_expenses_scaled,credit_score_scaled,years_employed_scaled,num_dependents_scaled,num_credit_cards_scaled,savings_ratio_scaled,credit_risk_tier
CUST00138,Swati,Singh,21,Female,Married,Bachelor'S,Engineer,298965.55,60335.36,690.0,2,26.0,Ahmedabad,Gujarat,9575625690,rohan.joshi23@example.com,False,2,2016-08-27,Low,-1.4218,21-30,2016,8,12.608086973204884,11.00769018606745,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.721259548467024,2.427261782116778,2.8029132974677258,0.5581268904908987,0.5675628730464815,-0.3026604640347751,-0.6725380969528901,-0.6041948620780654,Good
CUST00139,Rohan,Kumar,25,Female,Single,Master'S,Teacher,69429.78,9456.19,890.0,3,15.0,Bengaluru,Karnataka,9365388382,rekha.rao181@example.com,False,4,2019-03-23,Low,-0.6344,21-30,2019,3,11.148085564020956,9.154530577751622,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.4384522399944313,-0.6905973873378313,-0.8293918342629799,1.7631767810770183,-0.4019771834052157,0.2801260520783989,0.1900588636536384,0.8564598638713677,Excellent
CUST00140,Pooja,Pillai,46,Male,Married,Bachelor'S,Doctor,310668.83,43537.39,514.0,4,9.0,Chennai,Tamil Nadu,9892012381,rekha.dubey864@example.com,True,4,2019-10-16,Lower-Mid,-0.6817,41-50,2019,10,12.646485987351213,10.681398356612892,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.046286129486680816,2.586231248447428,1.60369262162615,-0.5023170132248864,-0.9308172141970505,0.8629125681915729,0.1900588636536384,0.7687166983425282,Fair
CUST00141,Nisha,Sharma,34,Female,Married,Bachelor'S,Manager,191415.2,26233.05,825.0,1,39.0,Jaipur,Rajasthan,9135981405,ravi.tiwari269@example.com,False,1,2022-08-15,Low,-0.6446,31-40,2022,8,12.162205393917704,10.174813464296886,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.8021357959310975,0.9663703274840099,0.36832178159057294,1.3715355666365294,1.7133829397621234,-0.8854469801479491,-1.1038365772561542,0.8375385047087005,Excellent
CUST00142,Naveen,Mehta,59,Female,Single,Master'S,Designer,102371.67,40317.25,597.0,3,20.0,Delhi,Delhi,9313867761,sachin.rao933@example.com,False,3,2024-06-09,Low,-3.726,51-60,2024,6,11.53637506143361,10.604559499025545,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9654098820226072,-0.24313695972924942,1.3738042204024012,-0.002221308631646841,0.03872284225464661,0.2801260520783989,-0.24123961664962584,-4.8785669976288455,Fair
CUST00143,Harish,Rao,47,Male,Divorced,Bachelor'S,Consultant,67680.73,9232.46,702.0,3,21.0,Jaipur,Rajasthan,9594817420,sachin.gupta104@example.com,False,2,2016-11-20,Low,-0.6369,41-50,2016,11,11.122571555419137,9.130589121824777,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11698795660482901,-0.7143553035019855,-0.8453641000668858,0.6304298839260659,0.12686284738661907,0.2801260520783989,-0.6725380969528901,0.8518222758413021,Good
CUST00144,Swati,Bhat,29,Female,Single,Phd,Analyst,89220.53,18574.78,427.0,1,15.0,Mumbai,Maharashtra,9889546822,arjun.bhat22@example.com,False,2,2015-08-19,Low,-1.4983,21-30,2015,8,11.398877657156605,9.829613860628953,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1556449315218384,-0.42177318029644595,-0.17840831288972842,-1.0265137156298485,-0.4019771834052157,-0.8854469801479491,-0.6725380969528901,-0.7461050557980701,Poor
CUST00145,Kiran,Mehta,35,Male,Widowed,Bachelor'S,Designer,75395.41,12980.91,776.0,0,11.0,Chennai,Tamil Nadu,9927850618,deepak.pillai852@example.com,True,5,2016-01-29,Low,-1.0661,31-40,2016,1,11.23051494013043,9.47131212889337,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7314339688129493,-0.6095642908532463,-0.5777592202892485,1.07629834344293,-0.7545372039331056,-1.468233496261123,0.6213573439569027,0.05564116283965522,Excellent
CUST00146,Rohan,Rao,35,Male,Married,High School,Consultant,194085.08,28679.47,703.0,0,10.0,Jaipur,Rajasthan,9200889109,ravi.reddy694@example.com,False,1,2018-12-27,Low,-0.7732,31-40,2018,12,12.176057050974904,10.263971682305918,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7314339688129493,1.0026361776360075,0.5429736857071031,0.6364551333789965,-0.842677209065078,-1.468233496261123,-1.1038365772561542,0.5989809764421306,Good
CUST00147,Divya,Mishra,46,Female,Single,Master'S,Teacher,70220.09,10721.33,328.0,4,19.0,Lucknow,Uttar Pradesh,9659568869,priya.shah141@example.com,False,6,2020-04-24,Low,-0.8322,41-50,2020,4,11.15940397224507,9.28008376175381,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.046286129486680816,-0.679862349046363,-0.7390724655634161,-1.6230134114699777,-0.04941716287732586,0.8629125681915729,1.052655824260167,0.48953389893258437,Poor
CUST00148,Harish,Rao,62,Male,Married,Bachelor'S,Analyst,153082.04,22297.56,637.0,0,0.0,Hyderabad,Telangana,9815120513,ravi.joshi389@example.com,True,3,2017-01-05,Low,-0.7479,60+,2017,1,11.938735798239762,10.012277381372188,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1775153633770519,0.4456785224543595,0.08736396480867835,0.23878866948557706,-1.7240772603848027,-1.468233496261123,-0.24123961664962584,0.6459133673063935,Fair
CUST00149,Priya,Shah,33,Female,Married,Bachelor'S,Manager,148298.09,30283.25,660.0,4,26.0,Delhi,Delhi,9323818407,divya.dubey671@example.com,False,1,2015-08-03,Low,-1.4505,31-40,2015,8,11.906986391896812,10.31838305437338,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.8728376230492456,0.38069657051844813,0.6574688381273779,0.3773694069029808,0.5675628730464815,0.8629125681915729,-1.1038365772561542,-0.6574343726632174,Good
CUST00150,Nisha,Bhat,52,Male,Single,Bachelor'S,Accountant,95911.61,21829.16,868.0,2,2.0,Pune,Maharashtra,9607692567,priya.patel807@example.com,True,0,2016-04-25,Low,-1.7312,51-60,2016,4,11.471192743363929,9.991047778880391,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47049709219556995,-0.3308860600382206,0.0539245096504541,1.6306212931125452,-1.547797250120858,-0.3026604640347751,-1.5351350575594185,-1.1781427566789733,Excellent
CUST00151,Sunita,Kumar,59,Female,Married,Bachelor'S,Analyst,215172.61,28063.94,691.0,1,11.0,Delhi,Delhi,9517817593,kavya.pandey907@example.com,False,2,2020-10-12,Low,-0.5651,51-60,2020,10,12.279200469638555,10.24227638947984,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9654098820226072,1.289074970037075,0.49903050075078,0.5641521399438293,-0.7545372039331056,-0.8854469801479491,-0.6725380969528901,0.9850138040647836,Good
CUST00152,Kiran,Pillai,69,Female,Married,Bachelor'S,Engineer,105304.13,16873.8,517.0,3,29.0,Jaipur,Rajasthan,9831693114,lakshmi.joshi114@example.com,False,1,2022-04-16,Low,-0.9229,60+,2022,4,11.564617414884104,9.733576663818646,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6724281532040892,-0.20330439986261564,-0.299842651991001,-0.48424126486609465,0.8319828884423989,0.2801260520783989,-1.1038365772561542,0.32128220520180767,Fair
CUST00153,Naveen,Rao,52,Female,Married,Bachelor'S,Designer,162828.28,35280.08,873.0,4,8.0,Jaipur,Rajasthan,9435124877,naveen.pillai347@example.com,False,1,2018-10-18,Low,-1.6,51-60,2018,10,12.000457568958893,10.471102121897081,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47049709219556995,0.5780648766670614,1.0141965766377732,1.660747540377198,-1.018957219329023,0.8629125681915729,-1.1038365772561542,-0.9347621368611353,Excellent
CUST00154,Suresh,Bhat,24,Male,Single,Bachelor'S,Nurse,73363.22,10226.63,501.0,0,36.0,Bengaluru,Karnataka,9446886458,rekha.iyer959@example.com,True,5,2021-08-27,Low,-0.6728,21-30,2021,8,11.203191629812405,9.23284816055142,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.5091540671125794,-0.6371681899125257,-0.7743894990108403,-0.5806452561129842,1.448962924366206,-1.468233496261123,0.6213573439569027,0.7852265117295615,Fair
CUST00155,Rohan,Joshi,50,Male,Married,Bachelor'S,Teacher,63955.19,8349.55,316.0,4,0.0,Lucknow,Uttar Pradesh,9270307732,swati.verma216@example.com,False,6,2019-11-12,Low,-0.5666,41-50,2019,11,11.065953596693317,9.030082683939156,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3290934379592736,-0.7649605274728285,-0.9083957596607108,-1.6953164049051448,-1.7240772603848027,0.8629125681915729,1.052655824260167,0.9822312512467443,Poor
CUST00156,Swati,Dubey,57,Male,Single,Master'S,Consultant,153075.62,32720.67,621.0,5,3.0,Pune,Maharashtra,9775559969,swati.pillai313@example.com,True,0,2016-08-31,Low,-1.5651,51-60,2016,8,11.93869385933768,10.395792828534036,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8240062277863109,0.4455913175020859,0.8314782249586302,0.1423846782386875,-1.4596572449888854,1.4456990843047468,-1.5351350575594185,-0.8700214079614205,Fair
CUST00157,Harish,Rao,43,Male,Married,Master'S,Consultant,127836.09,17584.9,817.0,4,14.0,Ahmedabad,Gujarat,9881938614,priya.malhotra468@example.com,False,4,2022-01-12,Low,-0.6507,41-50,2022,1,11.758511997912489,9.774852723581372,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16581935186776375,0.10275455596716399,-0.2490766473731247,1.3233335710130847,-0.4901171885371882,0.8629125681915729,0.1900588636536384,0.8262227899153406,Excellent
CUST00158,Rekha,Gupta,59,Male,Single,Bachelor'S,Doctor,114231.75,14772.17,869.0,0,26.0,Bengaluru,Karnataka,9145296783,swati.mehta246@example.com,False,2,2023-02-07,Low,-0.5518,51-60,2023,2,11.645993312674403,9.60056797673526,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9654098820226072,-0.08203762789759099,-0.44987971890854705,1.6366465425654757,0.5675628730464815,-1.468233496261123,-0.6725380969528901,1.0096857723847321,Excellent
CUST00159,Swati,Mehta,65,Female,Divorced,Master'S,Manager,80321.05,10359.4,624.0,5,7.0,Mumbai,Maharashtra,9899641923,naveen.nair379@example.com,False,5,2019-07-13,Low,-0.5477,60+,2019,7,11.29379945750822,9.245746125106736,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.3896208447314964,-0.5426577174706645,-0.7649109412368065,0.1604604265974793,-1.1070972244609956,1.4456990843047468,0.6213573439569027,1.0172914167540397,Fair
CUST00160,Ravi,Rao,35,Female,Married,Master'S,Consultant,250077.38,32661.56,711.0,5,22.0,Pune,Maharashtra,9690106975,sunita.bhat829@example.com,True,6,2017-09-30,Low,-0.5673,31-40,2017,9,12.429529667707259,10.393984746796182,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7314339688129493,1.7631978363868566,0.8272583142105463,0.6846571290024412,0.21500285251859155,1.4456990843047468,1.052655824260167,0.9809327265983259,Good
CUST00161,Priya,Pillai,63,Other,Married,Master'S,Engineer,50516.16,8166.62,617.0,0,14.0,Chennai,Tamil Nadu,9659340310,amit.patel382@example.com,False,6,2015-05-20,Low,-0.94,60+,2015,5,10.83006835952403,9.007932835745622,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2482171904952,-0.9475072517331719,-0.921455280438025,0.11828368042696512,-0.4901171885371882,-1.468233496261123,1.052655824260167,0.28956110307615973,Fair
CUST00162,Naveen,Dubey,49,Male,Married,Master'S,Doctor,48883.45,9011.03,381.0,5,26.0,Hyderabad,Telangana,9231148450,nisha.malhotra677@example.com,False,1,2016-05-01,Low,-1.212,41-50,2016,5,10.797214628981521,9.1063156304414,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2583916108411254,-0.9696848837622026,-0.8611721670089983,-1.303675190464656,0.5675628730464815,1.4456990843047468,-1.1038365772561542,-0.21500847459496783,Poor
CUST00163,Swati,Malhotra,56,Male,Single,Bachelor'S,Lawyer,173737.34,43120.73,773.0,1,30.0,Bengaluru,Karnataka,9371992483,divya.singh176@example.com,False,2,2017-09-13,Low,-1.9783,51-60,2017,9,12.065305653261532,10.671782325371762,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7533044006681627,0.7262461939019764,1.5739469269501773,1.0582225950841384,0.9201228935743713,-0.8854469801479491,-0.6725380969528901,-1.636521957570648,Excellent
CUST00164,Meera,Nair,33,Male,Single,Phd,Designer,165389.38,38973.39,767.0,3,38.0,Hyderabad,Telangana,9616716343,rahul.malhotra964@example.com,False,7,2019-06-13,Low,-1.8278,31-40,2019,6,12.016063897848813,10.570660042745127,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8728376230492456,0.6128531326277347,1.277864967180943,1.0220710983665549,1.6252429346301511,0.2801260520783989,1.4839543045634311,-1.3573391581607046,Excellent
CUST00165,Ravi,Rao,52,Female,Divorced,High School,Accountant,122058.74,21356.28,724.0,1,7.0,Lucknow,Uttar Pradesh,9785605643,suresh.rao540@example.com,False,4,2020-06-24,Low,-1.0996,51-60,2020,6,11.712265875996266,9.96914794414163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47049709219556995,0.024278928082897576,0.020165223665780614,0.762985371890539,-1.1070972244609956,-0.8854469801479491,0.1900588636536384,-0.006502516763222365,Good
CUST00166,Pooja,Mehta,27,Female,Divorced,Bachelor'S,Engineer,83052.54,14837.95,503.0,1,29.0,Mumbai,Maharashtra,9420848110,sunita.iyer819@example.com,False,7,2018-05-24,Low,-1.1439,21-30,2018,5,11.32724073905777,9.605010759501157,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2970485857581349,-0.5055549986100114,-0.44518363146126266,-0.568594757207123,0.8319828884423989,-0.8854469801479491,1.4839543045634311,-0.08868057665598322,Fair
CUST00167,Aditya,Iyer,42,Female,Single,Master'S,Nurse,133446.15,28159.99,882.0,0,17.0,Mumbai,Maharashtra,9313377873,sachin.patel639@example.com,False,7,2022-09-18,Low,-1.5323,41-50,2022,9,11.801460798291394,10.245692965904013,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.23652117898591193,0.17895782926173814,0.5058875880008814,1.7149747854535735,-0.2256971731412708,-1.468233496261123,1.4839543045634311,-0.809176253006961,Excellent
CUST00168,Pooja,Mehta,48,Female,Married,High School,Designer,277201.01,49660.51,686.0,0,3.0,Ahmedabad,Gujarat,9487005172,aditya.malhotra903@example.com,True,7,2021-09-07,Low,-1.1498,41-50,2021,9,12.532501797353847,10.812985465365891,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1876897837229772,2.1316269422486323,2.0408271149404658,0.5340258926791763,-1.4596572449888854,-1.468233496261123,1.4839543045634311,-0.09962528440693785,Good
CUST00169,Nisha,Reddy,22,Female,Married,Bachelor'S,Professor,390443.7475,75750.3325,397.0,3,21.0,Mumbai,Maharashtra,9155928537,lakshmi.tiwari445@example.com,False,6,2016-12-07,Lower-Mid,-1.3281,21-30,2016,12,12.875041746573649,11.235211313975976,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.6505577213488758,3.669839951438948,3.903400662282005,-1.2072711992177663,0.12686284738661907,0.2801260520783989,1.052655824260167,-0.4303780627112103,Poor
CUST00170,Ananya,Singh,62,Male,Married,Master'S,Nurse,36539.6,4941.01,644.0,4,2.0,Jaipur,Rajasthan,9815858075,deepak.dubey900@example.com,True,1,2022-04-27,Low,-0.6227,60+,2022,4,10.506179250158432,8.505527410018786,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1775153633770519,-1.137355421164161,-1.1517341893896034,0.28096541565609123,-1.547797250120858,0.8629125681915729,-1.1038365772561542,0.8781637758520742,Fair
CUST00171,Vikram,Malhotra,65,Male,Single,Master'S,Analyst,76776.04,14785.15,507.0,1,14.0,Delhi,Delhi,9333848350,ravi.shah729@example.com,False,6,2023-05-11,Low,-1.3109,60+,2023,5,11.248660916105479,9.601446210797091,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3896208447314964,-0.5908107436169088,-0.44895306620155784,-0.5444937593954007,-0.4901171885371882,-0.8854469801479491,1.052655824260167,-0.3984714570643594,Fair
CUST00172,Suresh,Joshi,26,Female,Single,Master'S,Nurse,73934.59,11562.65,813.0,5,34.0,Delhi,Delhi,9221256011,lakshmi.joshi67@example.com,False,0,2019-03-18,Low,-0.8767,21-30,2019,3,11.210949587758165,9.355621836334375,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.367750412876283,-0.629407084993448,-0.6790099497356682,1.2992325732013623,1.272682914102261,1.4456990843047468,-1.5351350575594185,0.4069848319974183,Excellent
CUST00173,Sachin,Malhotra,48,Male,Single,Master'S,Analyst,261950.72,43575.86,885.0,3,37.0,Ahmedabad,Gujarat,9353366389,amit.reddy122@example.com,False,6,2023-09-13,Low,-0.9962,41-50,2023,9,12.475915490953385,10.68228155450306,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1876897837229772,1.9244772831199393,1.6064390260666643,1.7330505338123652,1.5371029294981786,0.2801260520783989,1.052655824260167,0.18530812416028702,Excellent
CUST00174,Lakshmi,Pandey,48,Male,Married,High School,Businessman,22275.06,5294.1,465.0,1,32.0,Jaipur,Rajasthan,9779580831,rekha.patel148@example.com,True,2,2022-10-04,Low,-1.852,41-50,2022,10,10.011267838187706,8.57453714359844,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1876897837229772,-1.3311153167876275,-1.1265268084719746,-0.7975542364184858,1.0964029038383163,-0.8854469801479491,-0.6725380969528901,-1.4022310102917388,Poor
CUST00175,Vikram,Gupta,64,Female,Married,High School,Designer,134363.1,17294.92,321.0,4,13.0,Delhi,Delhi,9566177523,suresh.pillai904@example.com,False,6,2023-12-02,Low,-0.5446,60+,2023,12,11.808308558294891,9.758225914521391,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3189190176133483,0.1914130599450928,-0.2697785543047685,-1.6651901576404917,-0.5782571936691606,0.8629125681915729,1.052655824260167,1.0230420259113209,Poor
CUST00176,Kavya,Pandey,64,Other,Married,Master'S,Accountant,84618.98,13851.75,453.0,5,0.0,Chennai,Tamil Nadu,9448443704,meera.tiwari947@example.com,True,6,2022-07-10,Low,-0.9643,60+,2022,7,11.345925687923286,9.536239047862539,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3189190176133483,-0.4842775335883266,-0.5155892477657902,-0.8698572298536529,-1.7240772603848027,1.4456990843047468,1.052655824260167,0.24448374742392281,Poor
CUST00177,Rohan,Sharma,40,Female,Divorced,Bachelor'S,Professor,263779.2,49767.5,738.0,1,25.0,Jaipur,Rajasthan,9116178827,pooja.pillai134@example.com,False,7,2022-05-21,Low,-1.2641,31-40,2022,5,12.482871459587185,10.815137532760689,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.3779248332222083,1.9493141228602746,2.048465217646226,0.8473388642315675,0.47942286791450894,-0.8854469801479491,1.4839543045634311,-0.3116558091415331,Good
CUST00178,Rohan,Mishra,50,Female,Married,Master'S,Professor,242953.0,52445.26,594.0,2,7.0,Lucknow,Uttar Pradesh,9279701810,nisha.shah814@example.com,True,5,2016-01-03,Low,-1.5904,41-50,2016,1,12.400627403991578,10.86754430527633,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3290934379592736,1.6664250610164686,2.239632671626769,-0.020297056990438635,-1.1070972244609956,-0.3026604640347751,0.6213573439569027,-0.9169537988256836,Fair
CUST00179,Priya,Joshi,31,Female,Divorced,Bachelor'S,Nurse,122921.85,22958.42,518.0,3,15.0,Kolkata,West Bengal,9952970198,nisha.pandey195@example.com,False,0,2023-09-21,Low,-1.2413,31-40,2023,9,11.719312201787545,10.041483588790388,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.014241277285542,0.03600283249983429,0.13454329515851587,-0.47821601541316405,-0.4019771834052157,0.2801260520783989,-1.5351350575594185,-0.2693610063073358,Fair
CUST00180,Nisha,Mishra,48,Male,Married,Bachelor'S,Nurse,38260.23,9372.81,794.0,0,37.0,Hyderabad,Telangana,9396460161,ananya.rao197@example.com,True,4,2020-03-14,Low,-1.9397,41-50,2020,3,10.552192390935414,9.14567490944856,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1876897837229772,-1.1139835431220646,-0.8353443999570294,1.184752833595681,1.5371029294981786,-1.468233496261123,0.1900588636536384,-1.5649175983864365,Excellent
CUST00181,Sneha,Pillai,45,Male,Single,Bachelor'S,Analyst,69959.12,12826.57,529.0,1,9.0,Jaipur,Rajasthan,9727813474,rahul.joshi546@example.com,True,4,2024-09-12,Low,-1.2001,41-50,2024,9,11.155680644396934,9.45935203982715,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.024415697631467375,-0.6834071896063009,-0.5887776778236642,-0.4119382714309275,-0.9308172141970505,-0.8854469801479491,0.1900588636536384,-0.19293355557185596,Fair
CUST00182,Ravi,Patel,59,Female,Divorced,Master'S,Doctor,74709.71,12195.62,319.0,5,36.0,Hyderabad,Telangana,9228472771,harish.shah388@example.com,True,2,2024-03-05,Low,-0.9589,51-60,2024,3,11.221378734337888,9.408914143155807,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9654098820226072,-0.6188783774223898,-0.6338217090620961,-1.677240656546353,1.448962924366206,1.4456990843047468,-0.6725380969528901,0.25450093756886444,Poor
CUST00183,Sachin,Shah,53,Female,Married,Bachelor'S,Manager,44539.3,5948.52,852.0,5,25.0,Chennai,Tamil Nadu,9524995927,divya.mehta712@example.com,False,4,2022-04-17,Low,-0.6027,51-60,2022,4,10.70414967630731,8.691065823016585,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5411989193137181,-1.028692888967606,-1.0798072349351575,1.5342173018656555,0.47942286791450894,1.4456990843047468,0.1900588636536384,0.9152644800925983,Excellent
CUST00184,Sunita,Dubey,21,Male,Single,Bachelor'S,Designer,197353.25,29239.69,447.0,3,27.0,Kolkata,West Bengal,9947336680,rekha.iyer384@example.com,False,3,2019-04-15,Low,-0.7779,21-30,2019,4,12.19275561620241,10.283316511396508,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.721259548467024,1.0470287958402922,0.5829682449913479,-0.9060087265712364,0.6557028781784539,0.2801260520783989,-0.24123961664962584,0.5902623109456073,Poor
CUST00185,Rekha,Kumar,47,Female,Single,Bachelor'S,Nurse,41272.19,9282.31,407.0,3,11.0,Pune,Maharashtra,9361015184,nisha.bhat326@example.com,False,5,2018-02-01,Low,-1.6989,41-50,2018,2,10.627968415616012,9.13597344321917,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11698795660482901,-1.073071108846437,-0.8418052682145427,-1.1470187046884603,-0.7545372039331056,0.2801260520783989,0.6213573439569027,-1.1182251193305268,Poor
CUST00186,Ravi,Pillai,33,Male,Single,High School,Businessman,321000.03,69919.64,702.0,5,19.0,Ahmedabad,Gujarat,9109588354,rekha.tiwari614@example.com,True,2,2022-02-03,Lower-Mid,-1.6138,31-40,2022,2,12.679199610829746,11.155116163605603,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8728376230492456,2.7265633049781792,3.4871428049055235,0.6304298839260659,-0.04941716287732586,1.4456990843047468,-0.6725380969528901,-0.9603616227870966,Good
CUST00187,Rahul,Nair,61,Male,Married,High School,Consultant,320517.96,56108.24,895.0,5,13.0,Jaipur,Rajasthan,9145090037,amit.mishra440@example.com,False,6,2022-04-29,Lower-Mid,-1.1007,60+,2022,4,12.677696711159424,10.935055783830617,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1068135362589038,2.720015191061908,2.5011357789185538,1.7933030283416713,-0.5782571936691606,1.4456990843047468,1.052655824260167,-0.008543055496451377,Excellent
CUST00188,Swati,Iyer,23,Female,Divorced,Bachelor'S,Accountant,78351.77,16381.88,782.0,5,34.0,Ahmedabad,Gujarat,9723926702,arjun.pandey652@example.com,False,3,2019-12-29,Low,-1.509,21-30,2019,12,11.268976601339185,9.703992166127625,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5798558942307275,-0.5694070894976195,-0.3349612189880839,1.1124498401605136,1.272682914102261,1.4456990843047468,-0.24123961664962584,-0.7659539325667504,Excellent
